filename,filepath,document_type,year,chunk_num,chunk_text,topic,confidence,cosine
Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,,,3,"Ook op het Janskerkhof, de Drift, de Nieuwe-
gracht en de Kromme Nieuwegracht zien we concentraties van koloniale 
Kasteel Elmina aan noordwestzijde. Johannes Vingboons, c.1665-1668 (Publiek domein) INLEIDING 
17
oudgedienden. Veel van de statige huizen werden bewoond door families 
met intensieve koloniale banden, zoals Nepveu, Van Voorst, Martens, Van 
Westreenen, Swellengrebel, Loten, Van Wĳck, Smissaert, Van Mansvelt 
en Sichterman, en we vinden ze ook in kerkelĳke graven, zoals Hendrik 
Swellengrebel, ooit gouverneur van de Kaapkolonie, die in de Janskerk 
begraven ligt, evenals zĳn zoon. Allemaal families die plantages bezaten, 
hoge functies in Suriname, Nieuw Amsterdam, Essequibo, Elmina, 
Zuid-Afrika of de Indonesische archipel vervulden, of aanzienlĳke 
investeringen hadden in het koloniale bedrĳf.",Colonial Exploitation & Economic Inequality,1.0,0.16059101370939322
Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,,,4,"We kunnen constateren dat Utrecht een belangrĳk knooppunt was 
van waaruit veel geld geïnvesteerd werd in en verdiend werd aan het 
slavernĳcomplex. Een groot deel van de Utrechtse elite had aanzienlĳke 
belangen in de plantage- en handelskoloniën die op de arbeid van tot 
slaaf gemaakten dreven. Voor de stedelĳke elite waren investeringen in 
koloniale ondernemingen een vanzelfsprekendheid. Vanaf het moment 
dat aandelen in de West- en Oost-Indische compagnieën beschikbaar 
werden, heeft de Utrechtse elite er ruimschoots in geïnvesteerd. Hoewel 
zeker de wic lang niet altĳd winstgevend was, waren haar aandelen 
toch in trek.",Colonial Exploitation & Economic Inequality,1.0,0.14846436160461765
Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,,,5,"Uiteraard gaven de aandelen in goede jaren dividenden, 
maar ze waren zelf ook een object van speculatie en vormden vaak een 
spaarpot. Dat was altĳd in combinatie met andere, meer stabiele vormen 
van investering, meestal obligaties in de Staten van Utrecht of Holland. Met de toename van kapitaal en het teruglopen van de obligaties van 
de Staten na 1713, begonnen kapitaalkrachtige Utrechters steeds meer 
te investeren in buitenlandse obligaties en koloniale ondernemingen. De investeringen en rĳkdommen zĳn te achterhalen in het notarieel 
archief van Utrecht.13 Wie in de notarisakten",Colonial Exploitation & Economic Inequality,1.0,0.09354143466934853
Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,,,6,"de kapitaalstromen en 
bezittingen van de Utrechtse regenten doorzoekt, treft in de periode 
1600-1800 onder de zoekterm ‘voc’ bĳna vĳfduizend akten en onder 
de zoekterm ‘wic’ ruim zeshonderd. Het woord ‘plantage’ levert 335 
akten op, Suriname 523, Demerara 181, Essequibo 20 en Berbice 31. De 
voc-koloniën leveren zelfs nog meer hits op: Batavia ruim 1300, Colombo 
81, Kaap de Goede Hoop 109. De akten betreffen vaak de verkoop van 
aandelen in een van de compagnieën of een opdracht tot het innen van 
salarissen of dividenden.",Colonial Exploitation & Economic Inequality,1.0,0.1632993161855452
Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_06.txt,,,12,"Het brengt verschillende expertises 
bĳ elkaar – die van de lokale Utrechtse geschiedenis met die van het 
Nederlandse kolonialisme en de slavernĳ. Vanuit Utrecht trekken de 
auteurs lĳnen naar de Nederlandse koloniën in Brazilië, Suriname, 
Berbice, Essequibo, Demerara, de Antillen, de kusten van West-Afrika, 
Zuid-Afrika, India, Sri Lanka en de Indonesische archipel. Het laat 
vooral zien hoezeer een stad als Utrecht, die schĳnbaar zo buiten het 
commerciële rumoer van de Hollandse en Zeeuwse havensteden lag, 
op de golven van het koloniale fortuin van de Republiek meevoer.",Everyday Racism & Modern Racial Inequality,1.0,0.1618079669911781
Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,,,0,"INLEIDING 
19
Slavernĳ Het is hier niet mogelĳk, en ook niet de bedoeling, om het precieze aan-
deel van de koloniale handel in de Utrechtse economie en kapitaalmarkt 
vast te stellen. Daarvoor zou een grootschalig en tĳdrovend onderzoek 
naar de investeringen, markten en bedrĳfsleven van Utrecht nodig zĳn. Het gehele notariële archief van Utrecht zou doorgespit moeten worden, 
handelshuizen onderzocht, boedels gereconstrueerd. De vraag is of er 
voldoende materiaal voorhanden is om een precieze berekening mogelĳk 
te maken.",Colonial Exploitation & Economic Inequality,1.0,0.07299963950884315
Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,,,1,"Het zou bovendien een kunstmatige afbakening vergen van 
wat we ‘koloniaal’ of ‘slavernĳ-gerelateerd’ willen noemen. Uiteindelĳk 
is het zelfs binnen de koloniale economie onmogelĳk het aandeel van 
slavernĳ in zĳn geheel te isoleren. Uiteindelĳk was elke activiteit in de 
koloniën afhankelĳk van de arbeid van tot slaaf gemaakten. Meestal associëren we slavernĳ met plantages. Dat is niet ten on-
rechte.",Colonial Exploitation & Economic Inequality,1.0,0.09383148632568364
Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,,,2,"Veel koloniale producten die naar Europa stroomden, waren 
verbouwd op plantages, meestal in Amerika. Denk aan suiker, koffie en 
katoen. Maar slavernĳ was veel wĳder verbreid en de rol van tot slaaf 
gemaakten veel algemener. Zĳ waren niet alleen werkzaam op plantages, 
maar ook in de huizen en tuinen, in de havens en ambachtswerkplaatsen, 
zelfs als matrozen en soldaten. De slavenarbeid vormde dus niet alleen 
de ruggengraat van de productie op plantages, maar leverden essentiële 
arbeidsdiensten aan het hele koloniale apparaat.",Colonial Exploitation & Economic Inequality,1.0,0.1372487132993442
Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,,,4,"Onderzoek in de laatste decennia heeft uitgewezen 
dat naar de vestigingen van de voc minstens evenveel zo niet meer tot 
slaaf gemaakten werden gevoerd als handelaren uit de Republiek over 
de Atlantische Oceaan versleepten.15 In Azië waren weliswaar minder 
plantages dan in Amerika, maar ook daar was geen enkele maatschap-
pelĳke activiteit denkbaar zonder de arbeid van tot slaaf gemaakten. Op 
verschillende plekken zĳn tot slaaf gemaakten ingezet voor de productie 
van handelsgoederen, zoals op de nootmuskaatplantages op de Banda-
eilanden, en voor de delving van grondstoffen, zoals in de goudmĳnen 
van Sillida op West-Sumatra. Het merendeel woonde in en om steden 
als Batavia, Ambon, Malakka, Colombo en Kaapstad en werkte op de 
landerĳen of in de huishouding. Elk zelfstandig Europees huishouden 
hield tot slaaf gemaakten.",Colonial Exploitation & Economic Inequality,1.0,0.11257181615796844
Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,,,5,"De echt rĳken hielden er tientallen of zelfs 
enkele honderden. Hoewel wel is gesuggereerd dat het in Azië om lichtere 
vormen van slavernĳ ging dan in de plantagekoloniën in Amerika, is daar 
geen bewĳs voor. Ook in Azië werden mensen door lokale slavenhalers 
uit hun oorspronkelĳke woonomgeving geroofd en over honderden 
kilometers naar Nederlandse koloniale centra getransporteerd. Alle grote koloniale handelscompagnieën in de Republiek hebben zich 
met de handel in mensen ingelaten. Voor de wic en de Middelburgsche 
Commercie Compagnie was de slavenhandel een van de pĳlers van het 
bedrĳf.",Colonial Exploitation & Economic Inequality,1.0,0.15315824107278928
Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,,,6,"Gedurende enkele decennia van de zeventiende eeuw was de 
wic zelfs de grootste slavenhandelaar in het Atlantische gebied. Ook 
de voc, die eerder bekend staat als een handelaar in kruidnagelen en 
kaneel, heeft duizenden tot slaaf gemaakten uit Afrika, Madagaskar, 
India en Arakan (huidig Myanmar) weggevoerd en in de eigen vesti-
gingen verkocht of aan het werk gezet. De leefomstandigheden op de 
voc-schepen was voor tot slaaf gemaakten zo erbarmelĳk, dat velen er 
de dood vonden. In de loop van de zeventiende eeuw liet de Compagnie 
de slavenhandel steeds meer aan particuliere handelaren over. Onder 
hen waren veel Compagniesdienaren die voor eigen rekening in tot 
slaaf gemaakten handelden.",Colonial Exploitation & Economic Inequality,1.0,0.15188686662501322
Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,,,7,"Met deze geschiedenis zĳn de levens van duizenden Utrechters 
verbonden, en wat wellicht belangrĳker is, die van in totaal honderd-
duizenden tot slaaf gemaakten die uit hun dorpen en geboortestreken 
zĳn geroofd, aan Europeanen verhandeld en in een van de koloniën in 
Amerika, Afrika of Azië zĳn tewerkgesteld. Vaak werden zĳ honderden 
kilometers van hun huis vandaan vervoerd, werden zĳ van hun gezinnen 

INLEIDING 
21
weggerukt en kregen ze nieuwe namen. De angst voor opstanden was 
reëel onder de plantagehouders en slaveneigenaren, hetgeen zĳ com-
penseerden met een hard regime. Ongehoorzaamheid werd vaak zwaar 
gestraft. Niet voor niets deden veel tot slaaf gemaakten een vluchtpoging.",Colonial Exploitation & Economic Inequality,1.0,0.10973452814254347
Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,,,8,"Alles was beter dan een leven in slavernĳ. Zoals Anton de Kom in zĳn 
klassieke aanklacht Wĳ slaven van Suriname benadrukte, was de vlucht 
een laatste wanhoopsdaad van de zwarte arbeiders onder een geweld-
dadig arbeidsregiem.16 De individuele geschiedenissen van tot slaaf 
gemaakten zĳn vaak moeilĳk te achterhalen, maar ze vormen het canvas 
waarop de Utrechtse notabelen, de investeerders, suikerraffinadeurs, 
de kooplieden en matrozen van de voc en de plantage-eigenaren in dit 
boek profiel krĳgen.",Colonial Exploitation & Economic Inequality,1.0,0.06488856845230502
Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_07.txt,,,10,"De voc zag 
zich in Azië bĳvoorbeeld als een christelĳke overheid, en in de vroege 
Atlantische wereld was er volgens historicus Katharine Gerbner nog 
niet zozeer sprake van een expliciete ideologie van white supremacy als 
wel van protestant supremacy.17 Dat het in de praktĳk toch om raciaal 
onderscheid ging, en niet om religieus onderscheid, blĳkt wel uit wat er 
gebeurde toen het christelĳk geloof zich in toenemende mate onder tot 
slaaf gemaakten begon te verspreiden. Religieuze legitimeringen voor 
de slavernĳ maakten snel plaats voor een meer expliciete racistische 
ideologie. Dat bestendigde de raciale scheidslĳnen alleen maar, waardoor 
we tegen het einde van de zeventiende eeuw in de Atlantische wereld 
kunnen spreken van een systeem waarin huidskleur allesbepalend was.18 In de Indische wereld lag dat weer net iets anders, omdat daar, anders 
dan in de westelĳke koloniale wereld, ook altĳd sprake was van een grote, 
vrĳe bevolking die vaak dezelfde etnische achtergrond had als de tot 
slaaf gemaakten. Dat zorgde voor een minder scherpe raciale tegenstel-
ling, maar evengoed was dit een systeem op raciale grondslag waarin 
wit bovenaan de ladder stond.",Colonial Exploitation & Economic Inequality,1.0,0.09760921603577252
Jouwe e.a. - Slavernij en de stad Utrecht__segment_08.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_08.txt,,,4,"Aan de Universiteit 
Utrecht is er, zeker sinds de opkomst van vrouwenstudies, wel aandacht 
voor het onderwerp ontstaan, maar tegelĳkertĳd mag het veelzeg-
gend genoemd worden dat de door Gloria Wekker bekleedde leerstoel 

INLEIDING 
23
‘Gender en Etniciteit’ met haar emeritaat in 2012 verdwenen is. Ook 
vandaag de dag heeft het onderwerp racisme geen structurele plek 
in het universitaire curriculum, al zĳn er vakken over het onderwerp 
binnen opleidingen als taal- en cultuurstudies, geschiedenis, culturele 
antropologie en genderstudies, en verzorgt die laatste afdeling een 
minor postkoloniale studies. Desondanks bevindt racisme zich in de 
marges van het universitaire curriculum en is het er vooral te vinden 
bĳ de gratie van individuele docenten en studenten die het onderwerp 
agenderen. Racisme is zo in veel historisch onderwĳs en onderzoek een blinde 
vlek. Het risico daarvan is dat het slavernĳ reduceert tot een systeem 
van economische uitbuiting, zoals ook in veel sociaal-economische 
studies uit de jaren zeventig en tachtig het geval was.",Dehumanization & Scientific Racism,1.0,0.11595310237858886
Jouwe e.a. - Slavernij en de stad Utrecht__segment_08.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_08.txt,,,9,"De Britse historica Catherine Hall heeft dit misschien wel 
het treffendst verwoord door te stellen dat ‘de Engelsen weliswaar een 
hekel hadden aan slavernĳ , maar evengoed aan slaven’.27 De vraag is of 
hetzelfde gezegd kan worden over Nederlandse, of zelfs Utrechtse, aboli-
tionisten. Historici kenmerken het Nederlandse verzet tegen de slavernĳ 
over het algemeen in ieder geval als minder radicaal in vergelĳking met 
Groot-Brittannië. Volgens historicus Maarten Kuitenbrouwer werd het 
debat over de afschaffing van slavernĳ op alle fronten gekenmerkt door 
gematigdheid:",Colonial Exploitation & Economic Inequality,1.0,0.05
Jouwe e.a. - Slavernij en de stad Utrecht__segment_08.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_08.txt,,,10,"er waren niet alleen ‘weinig radicale abolitionisten’, maar 
ook ‘weinig aanhangers en vooral een meerderheid die slavernĳ als een 
noodzakelĳk kwaad zag’.28 Ook de abolitionisten van radicalere snit, 
die er wel degelĳk waren, zo schrĳft historicus Maartje Janse, ‘probeer-
den de schĳn van gelĳkenis met het opgetogen enthousiasme van de 
fanatieke Britse filantropen te vermĳden’.29 Desondanks deelden ze het 
geracialiseerde hiërarchische wereldbeeld met hun Britse voorlopers. Een van de bekendste Nederlandse abolitionisten uit de negentiende 
eeuw, Wolter Robert baron van Hoëvell (1812-1879), vond bĳvoorbeeld 
ook dat tot slaaf gemaakten ‘op een lageren trap van geestontwikkeling’ 
stonden in vergelĳking met Europeanen, maar ‘in aanleg boven het 
Maleisische, Amerikaansche en andere menschenrassen ’ stond.30",Colonial Exploitation & Economic Inequality,1.0,0.0625
Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,,,1,"Dat wordt misschien nog wel het best geïllustreerd 
door de vergoedingen die in 1863, toen de slavernĳ in de Nederlandse 
Caraïben werd afgeschaft, wél werden uitgekeerd aan de voormalige 
slaveneigenaren, als vergoeding voor hun bezitsverlies, maar niet aan 
de voormalige tot slaaf gemaakten, die niets kregen ter vergoeding 
voor vrĳheidsberoving en dwangarbeid. Enkele tientallen Utrechtse 
eigenaren van plantages en tot slaaf gemaakten in Suriname zĳn in 
1863 voor de emancipatie van hun arbeiders gecompenseerd. Iemand 
als Christiaan Willem Weidner, die voor 100 procent eigenaar was 
van de Surinaamse plantage Goosen en op de Wittevrouwensingel 
woonde, ontving 24.600 gulden. Aangezien de schadevergoeding 300 
gulden per vrĳgelatene bedroeg, bezat hĳ dus minstens 82 tot slaaf 
gemaakten. Deze personen werden keurig geregistreerd.",Colonial Exploitation & Economic Inequality,1.0,0.10621322893124001
Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,,,3,"De uitingsvormen daarvan zĳn 
divers, maar zĳn vaak terug te voeren op ideeën en opvattingen over wie 
of wat wordt gezien als competent of professioneel, wie voor een baan 
in aanmerking komt, wie kritiek mag geven of juist moet ontvangen, 
of over wie er onvoorwaardelĳk bĳ hoort en wie niet. De gaten in de 
curricula op scholen en universiteiten horen ook in dit rĳtje. Soms is 
het een kwestie van ontbrekende leerstof – de oorlog in Indonesië, als 
sluitstuk van meerdere eeuwen kolonialisme en slavernĳ, is bĳvoorbeeld 
in veel lesmethoden simpelweg afwezig of slechts marginaal aanwezig 
– maar nog vaker is het een kwestie van welke verhalen er wel of niet 
verteld worden, en welke woorden daarvoor gebruikt worden.35 Op 
het gebied van terminologie uit zich dat met name in onze keuze ‘tot 

26 
NANCY JOUWE, MATTHIJS KUIPERS EN REMCO RABEN
slaaf gemaakt’ te gebruiken in plaats van ‘slaaf’, naar analogie met het 
Engelstalige enslaved in plaats van slave. Dat is een keuze die snel aan 
terrein wint in de geschiedschrĳving, die vooral moet benadrukken 
dat slavernĳ geen natuurtoestand was, maar het gevolg van een actieve 
handeling: je werd niet als slaaf geboren, maar door anderen tot slaaf 
gemaakt.",Colonial Exploitation & Economic Inequality,1.0,0.07921180343813396
Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,,,6,"David Onnekink beschrĳft hoe de Utrechtse binnenstad het decor vormde 
voor het sluiten van de Vrede van Utrecht (1713), waarbĳ het asiento, 
het alleenrecht om tot slaaf gemaakten voor de Spaanse kroon te 
verhandelen, een belangrĳk punt van onderhandeling was. Matthias 
Lukkes (longread) vertelt het verhaal van de Utrechtse Compagnie, 
een onderneming die handelde in suiker en tot slaaf gemaakten. Zĳn 
onderzoek laat zien dat de Utrechtse bovenlaag niet alleen bestond 
uit passieve investeerders. INLEIDING 
27",Colonial Exploitation & Economic Inequality,1.0,0.09615239476408231
Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,,,8,"Koloniale renteniers bezaten 
landhuizen en namen zitting in de vroedschap, de Staten van Utrecht, 
en zelfs de Staten-Generaal. Ook tĳdens hun actieve carrière werden 
de banden met Utrecht onderhouden, zo laat Matthias van Rossum 
in zĳn bĳdrage zien. voc-dienaars stuurden kapitaal terug naar de 
achterblĳvers in Utrecht, waardoor de statige huizen langs de gracht 
en de uitgestrekte landgoederen rond de stad direct zĳn te verbinden 
met door tot slaaf gemaakten verzette arbeid. Wim Manuhutu schetst 
vervolgens het spectrum aan houdingen die Utrechtse voc-dienaren 
konden innemen: van gewetensbezwaarde, zoals de zeventiende-eeuwse 
admiraal Steven van der Haghen, tot potentaat, zoals de achttiende-
eeuwse resident George Beens, die een waar schrikbewind voerde in 
zĳn afdeling op het eiland dat nu Sulawesi heet.",Colonial Exploitation & Economic Inequality,1.0,0.16159867089423294
Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,,,9,"In het derde onderdeel staan de financiële belangen van de Utrechtse 
elite centraal. Veel gegoede inwoners van Utrecht zouden namelĳk 
nooit naar Azië of Amerika reizen. Hun betrokkenheid bĳ de koloniën 
en bĳ slavernĳ uitte zich in de vorm van investeringen in koloniale 
compagnieën of in plantages. Hun bemoeienis gebeurde op afstand van 
de koloniën, of werd overgelaten aan tussenpersonen. In Myrthe Min-
naerts hoofdstuk wordt duidelĳk hoe die financiële verbintenissen een 
inherent onderdeel waren van de buitenhuizencultuur langs de Vecht.",Colonial Exploitation & Economic Inequality,1.0,0.09912407071619304
Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_09.txt,,,10,"Alex van Stipriaan legt vervolgens uit hoe het hart van de Utrechtse 
binnenstad, grofweg het gebied tussen het Janskerkhof en de Kromme 
Nieuwegracht, gezien kan worden als het zenuwcentrum van Utrechtse 
slavernĳbelangen. Van die belangen profiteerde de prominente burgerĳ, 
maar ook kleinere beleggers hadden via beleggingsfondsen geld zitten 
in plantages en koloniale ondernemingen. Hoe dat in zĳn werk ging, 
wordt verder uitgediept in het artikel van Matthĳs Kuipers, waarin 
de notaris Dirk Wernard van Vloten centraal staat. Deze notaris was 
een spilfiguur in het opzetten van die beleggingsfondsen, en was zo 
verantwoordelĳk voor een aanzienlĳk deel van de achttiende-eeuwse 
Utrechtse investeringen in slavernĳ. Esther Captain beschrĳft het",Colonial Exploitation & Economic Inequality,1.0,0.13228756555322954
Jouwe e.a. - Slavernij en de stad Utrecht__segment_10.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_10.txt,,,4,"Gario en Helder schrĳven beiden vanuit een 
auto-etnografisch perspectief. In een kort beeldessay stelt Nancy Jouwe 
enkele acties en evenementen van zwarte cultuur in de twintigste en 
eenentwintigste eeuw centraal. In de epiloog gaat zĳ vervolgens in 
gesprek met Leroy Lucas, voorzitter van Keti Koti Utrecht, en Natalja 
Macnack, bestuurslid van Tori Oso Utrecht, over de herinneringscultuur 
rondom slavernĳ in Utrecht. Deze twintig artikelen leggen een wereld bloot waar we tot nu toe 
weinig weet van hadden, een wereld waarin koloniën en metropool 
onlosmakelĳk met elkaar verweven zĳn, van de zeventiende eeuw tot 
aan 2021. In 2019 schreef Nancy Jouwe, als co-curator van de tentoonstel-
ling What is left unseen in het Centraal Museum in Utrecht, het volgende 
in de begeleidende catalogus:","Remembrance, Heritage & Education",1.0,0.09061030445113442
Jouwe e.a. - Slavernij en de stad Utrecht__segment_10.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_10.txt,,,8,"Utrecht speelde vooral een rol via het 
provinciale bestuur, de Staten van Utrecht, die onder meer de oprichting 
van een Utrechtse Compagnie in 1721 instigeerden. Deze Utrechtse 
Compagnie had directe belangen in plantages en slavenhandel. De 
bestuurlĳke betrokkenheid uitte zich verder in de Utrechtse bewindheb-
bers die namens de Staten van Utrecht plaatsnamen in de kamers van 
de voc en de wic in respectievelĳk Amsterdam en Maze (Rotterdam). Ze hielden zo toezicht op de subsidies van de Staten-Generaal (en dus 
indirect van de Staten van Utrecht) aan die compagnieën. Er bestond een grote mate van persoonlĳke betrokkenheid van 
Utrechtse bestuurders in koloniale exploitatie.",Colonial Exploitation & Economic Inequality,1.0,0.12222325715740001
Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,,,5,"Ze laat zien dat ‘race-making’ begon met de 
racialisatie van joden en moslims in Europa. Zie: Geraldine Heng, The 
Invention of Race in the European Middle Ages (Cambridge: Cambridge 
University Press, 2018) .",Dehumanization & Scientific Racism,1.0,0.1
Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,,,6,"Carter, Westerduin en anderen hebben gewe-
zen op de verbindingen tussen supersessionisme, antisemitisme en 
racisme, zie: J. Kameron Carter, Race, a Theological Account (Oxford: 
Oxford University Press, 2008) ; Westerduin, ‘Patterns of Prejudice’, 138.
35. Ineke Loots en Joke Spaans (red.), Johannes Hoornbeeck (1617-1666), On 
the Conversion of Indians and Heathens, An Annotated Translation of De 
Conversione Indorum et gentilum (Leiden: Brill, 2019), 39, 40.
36.",Dehumanization & Scientific Racism,1.0,0.07293249574894728
Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,,,8,"Race-Religion Constellation’, 58-81; 
Westerduin, ‘Patterns of Prejudice’, 138.
40. Voetius spreekt zich in zĳn Catechisatie over den Heidelbergschen Cate-
chismus uit tegen slavernĳ, zie: Cornelis van Pouderoyen, Voetius’ Cate-
chisatie over den Heidelbergschen Catechismus (Amsterdam: Kuyper ed., 
1892), 992-993. Hoornbeeck is in De Conversione Indorum et gentilum 

302 
NOTEN 
niet tegen slavernĳ, zolang de tot slaaf gemaakten maar goed behan-
deld worden en onderwezen in het christendom: ‘I am not opposed to 
it that",Dehumanization & Scientific Racism,1.0,0.052174919474995085
Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,,,9,"our people buy slaves when they need them for their work and 
business and it is not possible to get people in a different way.",Dehumanization & Scientific Racism,1.0,0.06933752452815364
Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,,,13,"Missio-
naries and Continental Abolitionist Movements in the Mid Nineteenth 
Century’, Past and Present 229 (2015), 123-160.
2. Katharine Gerbner, Christian Slavery. Conversion and Race in the Prot-
estant Atlantic World (Philadelphia University of Pennsylvania Press, 
2018), 11.
3. 
P. Moens en A. van Overstraaten, Dichterlĳke mengelingen (Utrecht: 
G.T. v. Paddenburg en Zoon, 1791), 22-27. 4. P. Moens,",Dehumanization & Scientific Racism,1.0,0.08703882797784893
Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,,,21,"Verloren, 1989). 3. David Turley, The Culture of English Antislavery, 1780-1860 (London and 
New York: Routledge, 1991). 4. Annemieke van Drenth en Francisca de Haan, The Rise of Caring Power.",Dehumanization & Scientific Racism,1.0,0.08488746876271654
Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_101.txt,,,22,"Elizabeth Fry and Josephine Butler in Britain and the Netherlands (Am-
sterdam: Amsterdam University Press, 1999) .",Dehumanization & Scientific Racism,1.0,0.07905694150420947
Jouwe e.a. - Slavernij en de stad Utrecht__segment_100.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_100.txt,,,7,"Vergadering donderdag 26 januari 1702, 266-267.
47. Alexander J.P. Raat, The Life of Governor Joan Gideon Loten (1710-1789). A 
Personal History of a Dutch Virtuoso (Hilversum: Verloren, 2010), 176-177.
48. Ibidem, 212.
49. Bernhard Schär, ‘",Dehumanization & Scientific Racism,1.0,0.05892556509887897
Jouwe e.a. - Slavernij en de stad Utrecht__segment_100.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_100.txt,,,8,"Introduction: The Dutch East Indies and Europe, ca. 
1800-1930. An Empire of Demands and Opportunities’, bmgn",Dehumanization & Scientific Racism,1.0,0.1
Jouwe e.a. - Slavernij en de stad Utrecht__segment_100.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_100.txt,,,9,"– Low Countries Historical Review 134, 3 (2019), 4-20.
50. 
nl-asdsaa, Notarisen, 5075, inv.nr. 11441B, 419402, Contract op 29 augus-
tus 1764; J.P. van de Voort, De Westindische plantages van 1720 tot 1795: financiën en handel (Eindhoven:",Dehumanization & Scientific Racism,1.0,0.07276068751089988
Jouwe e.a. - Slavernij en de stad Utrecht__segment_100.txt,sources\Jouwe e.a. - Slavernij en de stad Utrecht__segment_100.txt,,,14,"In studies over het Nederlandse kolonialisme worden handel en gods-
dienstige overtuigingen vaak als gescheiden gebieden beschouwd. Zie: Danny Noorlander, Serving God and Mammon. The Reformed church 
and the Dutch West India Company, 1621-1674 (proefschrift, Georgetown 
University, 2011), iii. Er zĳn ook steeds uitzonderingen geweest, ook 
onder witte gereformeerde theologen.",Dehumanization & Scientific Racism,1.0,0.05222329678670935
