filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,chunk_id,labels
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.204.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.204.txt,,,1,nota ben strookt heid waarin eeuwenlang kolonial mogend mens gekoloniseerd gebied feit eeuw won koninkrijk del gebied ligt bepleit belang ding kolonial postkolonial stat daarmee kunst kunstnijver verzameld musea denis oud kunst object nauwelijk erkend teerd kolonial geschiedenis erfenis kunst object direct relatie gekoloniseerd land collecties musea volkenkund wereldcultur genoemd immer scheiding verzamelgebied scheiding aangebracht gekoloniseerd wereld groep mens maatschapp werkelijk kolonialism belev schoonheid hoger klas europa diepgaand begrip kunstverzamel nodig beter zicht krijg relatie esthetiek kolonial system aanwez mens seerd gebied ander gezegd nodig invloed kolonial period gehad,Koloniaal Verleden & Slavernij,0.1421611417012054,"[0.053107955414575615, 0.01844698125593609, 0.005481260704921566]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.204.txt__1,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.263.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.263.txt,,,0,andrea mosterman slavernij nederland werd twintig mann neg vrouw kind verkocht hoogst bieder twee dag eerder elf ander volgen petrus stuyvesant general kolonie oud zwak geveild boord schip musch aangekom reis maand geduurd curaçao begonn hen bevond moeder kind guld werd gekocht nicolas verleth vrouw war kwam dan oud kind hen gebeur zull waarschijn nooit document tijd stan slecht vermeld negerin slavernij slaafgemaakt mens ongek invloed ontwikkel later new york new jersey enkel nadat eerst europes families gebied vestigd werd maakt afrikan kolonie gebracht slavernij vroeg geintroduceerd compagnie wic blef prominent aanwez regio kan gemeenschapp zelf lang nadat wic gebied,Koloniaal Verleden & Slavernij,0.1986897378837128,"[0.2965086172273428, 0.008940233387583922, 0.0009529232682559436]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.263.txt__0,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.30.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.30.txt,,,0,stat slavernij afrikan binnenland zak koninkrijksrelaties bzk entameerd koninkrijksaangeleg nogal gewez slavernijverled eiland buitenland zak buza universiteit surinam anton insteld betrok verklar durban war grot integratiebeleid roger boxtel namen dep remor enslavement slav trad uitsprak diver ministeries teven betrok elmina heritag rond elmina voormal mensenhandel huidig ghana wild verantwoord ton gezamen verled steun verlen restauratie omring stad start hiervan toenmal kroonprin ministeriel verantwoord zei kijk spijt terug tijdperk menselijk betrek gedenk onmens handel provinciaal niveau kort aandacht merk helemal verwonder gezien relatief beperkt werkveld provincie war erfgoed nauwelijk behor beraadt momentel provincies verled gestart gaf eerder opdracht twee tentoonstell onderzoekspublicatie,Koloniaal Verleden & Slavernij|Beleidsmaatregelen & Herstel,0.1133893419027681,"[0.11544594184552939, 0.01061915804486596, 0.04385976272503226]","[True, False, True]","[True, False, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.30.txt__0,"[1, 0, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.380.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.380.txt,,,0,martijn stoutjesdijk studeerd theologie filosofie oud geschiedenis promoveerd tilburg university slavernij vroegchrist parabel postdoctoral protestant theologisch universiteit pthu war werkzam church slavery dutch empir,,0.0204124145231931,"[0.17094418098850014, 0.003942706707301938, 0.0050756756027440465]","[False, False, False]","[False, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.380.txt__0,"[0, 0, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.167.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.167.txt,,,0,bell zuyl kolonial zak dupeyrou plantages slavenopstand bewaard geblev briev komt slavernĳ algemen ord dupeyrou eerdergenoemd verlichtingsdenker slavernĳ uitsprak terwĳl bell werk rousseau redigeerd bekostigd dupeyrou publicatie daarvan zĳn surinam verdiend dupeyrou stiefvader philipp chambrier chambrier surinam via dupeyrou moeder bezit gekom verschill plantages commandeur militair bevelhebber functie verantwoordelĳk rust ord kolonie zeker achttiend eeuw zwar druk stond vel gevlucht slaf gemaakt guerrilla planterssamenlev tracht ontwricht bevriend families neuchâtel verbond kolonial handel familie charles daniel meuron dienst voc azie later east india company steenrĳk familie pourtalès rĳk geword handel indias kled gebaseerd textiel suikerplantages bezat grenada ten noord trinidad war,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.1362010449213997,"[0.07430488358469203, 0.0031218070671638785, 0.002266293138204235]","[True, True, False]","[True, True, False]",Jouwe e.a. - Slavernij en de stad Utrecht.167.txt__0,"[1, 1, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.313.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.313.txt,,,0,kolonial slavernij wereldwijd bestur malabar verplicht ola beschik slaafgemaakt achterland malabar gevang genom werd verkocht certificat weerspiegeld kast hierarchie samenlev malabar elit bestond brahman nair grootgrondbezitter malabar grot lager kast pulayas paraiyar heerst laatstgenoemd lijfeigen werkt land elit mocht slaafgemaakt verkocht moslim malabar mocht schijnt juist slaafgemaakt verkocht transacties ola illegal zowel koper koper kond christelijk gerecht vervolgd voc ander overgedrag lokal bestur gestraft voc straff zulk overtred zwar som betrof zelf slaventransacties legg juridisch lijn hoek aziatisch blot schillend rechtsstelsel regio blijkt slaventransacties bengal recht particulier handelar chinsurah hoofdkwartier voc calcutta hoofdkwartier brit east india company elkar verhoud cochin,,0.1369899038843146,"[0.11092646821824564, 0.005813667914574861, 0.0]","[False, False, False]","[False, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.313.txt__0,"[0, 0, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.32.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.32.txt,,,1,beeld ven zeventi eeuw kwam slaf gemaakt dienar vrĳe mens kleur utrecht bouwd lev eeuw daarna aanwez nooit verdwen zeld integral stad beschouwd rekenschap gev verwev geschiedeniss stad slavernĳ betekent erkenn aanwez bĳdrag geleverd utrecht lev doorwerk slavernĳ ontstan denkpatron social verhoud utrecht gezien centrum abolitionism pleidooi afschaff slavernĳ person petronella moen nicolas bet jan ackersdĳck vak religieus gemotiveerd los gezien status utrecht belangrĳk religieus centrum aanwez theologisch faculteit gedachtegoed verschill utrecht voorstander afschaff slavernĳ diver all pleit afschaff institut slavernĳ weg daarnaartoe gewenst invull maatschappĳ vrĳ slavernĳ verschild inzicht,Doorwerking & Raciale Ongelijkheid,0.0702781928498727,"[0.024249860133986896, 0.029225481407540232, 0.048002506107340304]","[False, True, False]","[False, True, False]",Jouwe e.a. - Slavernij en de stad Utrecht.32.txt__1,"[0, 1, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.158.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.158.txt,,,0,slavernij kolonialism betrek verschill generaties onderzocht red burger stand surinam gedigitaliseerd verbond slavenregister register contractarbeider vanaf surinam kwam volgend stap gewerkt uitbreid dataset aruba gebied gebied voorbeeld belang onlin beschik mak onderl verbind bronn goed kijk werd mens geemancipeerd waarvan burger stand eiland terug vind begrijp breder context zien vel hen duik later bevolkingsregistraties curaçao den maagdeneiland zelf register surinam kennis migratie slavernij essentieel begrip regio coen gal universitair hoofddocent social geschiedenis radboud universiteit nijmeg initiatiefnemer historisch databas surinam curaçao via citiz slavenregister bevolkingsarchiev gebied digitaliser onlin publicer wetenschapp,Beleidsmaatregelen & Herstel,0.1545454545454545,"[0.19578500230040144, 0.011950079922976099, 0.008899169584694638]","[False, False, True]","[False, False, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.158.txt__0,"[0, 0, 1]"
Jouwe e.a. - Slavernij en de stad Utrecht.19.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.19.txt,,,0,slavernĳ mogelĳk bedoel preciez kolonial handel utrecht economie kapitaalmarkt vast stell daarvor grootschal tĳdrovend invester markt bedrĳfslev utrecht nodig zĳn gehel notariel archief utrecht doorgespit handelshuiz onderzocht boedel gereconstrueerd voldoend materiaal voorhand preciez bereken mogelĳk mak bovendien kunstmat afbaken verg koloniaal will noem uiteindelĳk zelf kolonial economie onmogelĳk aandel slavernĳ zĳn gehel isoler uiteindelĳk elk activiteit kolonien afhankelĳk arbeid slaf gemaakt meestal associer slavernĳ plantages ten recht kolonial product europa stroomd verbouwd plantages meestal amerika denk suiker koffie katoen slavernĳ wĳder verbreid rol slaf gemaakt algemener werkzam plantages huiz tuin haven ambachtswerkplaats zelf matroz soldat slavenarbeid vormd ruggengrat productie plantages,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.2161730076368676,"[0.09052053571564656, 0.0011496703266031072, 0.005417840780659758]","[True, True, False]","[True, True, False]",Jouwe e.a. - Slavernij en de stad Utrecht.19.txt__0,"[1, 1, 0]"
ZWART_MANIFEST.40.txt,slavery_text\ZWART_MANIFEST.40.txt,,,1,geassocieerd golf stichting beter zwart piet kick zwart piet control alt delet black archives black queer tran resistanc comit zwart piet institutionel racistisch samenlev voldoend racistisch angela davis racism racism system dominantie institutionel uitsluit structurel gelijk behandel veroorzaakt stand houdt vermeend individuen groep eigendomm instell instituties religieuz voorzien institutionel vorm vindt plat over organisaties sector arbeidsmarkt woningmarkt belastingdienst wetshandhav organisaties konink marechaussee racism komt uiting middel fysiek verbal psychologisch dad weld intimidatie bedreig sommig organisaties sprek afrofobie gebruik term racism passender fobie impliceert immer bepaald angst mental aandoen problem ligt structur ongelijk zak stand houd reproducer black lives matter blacklivesmatter,Doorwerking & Raciale Ongelijkheid,0.231729648808663,"[0.0036871956561907305, 0.3794452071632889, 0.0014704569118590197]","[False, True, False]","[False, True, False]",ZWART_MANIFEST.40.txt__1,"[0, 1, 0]"
Amsterdam en het slavernijverleden.55.txt,slavery_text\Amsterdam en het slavernijverleden.55.txt,,,0,kom batavia gebor christina oudezijd achterburgwal spinhuis tuchthuis gevangenis vrouw gebouw universiteit amsterdam christina aangeduid swartin slaafgemaakt meisj ouder meegenom amsterdam trouwd anthony manuel malack malakka huidig maleisie clara dirck kaapverdie afrikan aziat ging zer waarschijn elkar leefd trouwd elkar automatisch vrij diep eeuw veranderd praktijk meestal status slaafgemaakt blev lev slavernij wanner verblijf amsterdam terugkeerd surinam kolonien totdat marijtj criool dochter jacoba leilad beid slaafgemaakt gebracht vrijbriev vroeg daarmee vrij mens surinam vertrek beslot vrijbriev nodig vanweg aanwez vrij grond automatisch vrij geword hierna maakt mens recht besliss leid onrust planter surinam investeerder amsterdam hen tegemoet kom bepaald slaafgemaakt,Doorwerking & Raciale Ongelijkheid,0.136108930734324,"[0.12132527442129656, 0.009802365149034042, 0.0024985095148652584]","[False, True, False]","[False, True, False]",Amsterdam en het slavernijverleden.55.txt__0,"[0, 1, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.93.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.93.txt,,,0,utrecht slavernij voc bestond utrecht kring dankzĳ afkomst welvaart kolonien had verkreg netwerk patricier regent plek kond verwerv kolonial kapital verschaft maatschappelĳk kapital zoud elkar teruggekek dienst compagnie rar zĳn reiz azie sinecur ervar ontmoet land azie afrika stof conversatie opgeleverd mann par vrouw azie had vertoefd had slaafgemaakt huishoud gehad had hen gekocht arriveerd wer verkocht som vrĳgelat vertrek enkel nam slaafgemaakt mee republiek voc diep spor utrecht samenlev achtergelat bod honderd bemiddeld utrechter kans invester gestudeerd carrièremogelĳk middeld werkgeleg maatschappelĳk bestuurlĳk belang kolonial handel grot waarom utrecht relatief klein stad republiek zovel hog functionariss azie geleverd helemal duidelĳk,Koloniaal Verleden & Slavernij,0.1890588354011609,"[0.13447757246792, 0.0075583281418835305, 0.00460027275563566]","[True, False, False]","[True, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.93.txt__0,"[1, 0, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.5.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.5.txt,,,0,inhoudsopgav slavernĳ stad utrecht nancy jouw matthĳ kuiper remco rab bestur kolonial macht utrecht bestuurlĳk utrecht kolonial belang slavernĳ nancy jouw matthias lukkes remco rab vred utrecht asiento david onnekink utrecht compagnie invester slavernĳ matthias lukkes utrecht slavernij voc utrecht slavernĳ voc remco rab slaafgemaakt bestuurder voc utrecht azie matthias rossum stev hagh georg ben twee gezicht voc wim manuhutu elit ﬁnanciel belang lang vecht buitenhuiz machtsmiddel myrth minnaert,,0.0901975233603394,"[0.08641298203181297, 0.0, 0.008413133927840183]","[False, False, False]","[False, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.5.txt__0,"[0, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.364.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.364.txt,,,1,overijssel brabant gelderland grond waarvan verwev nomie slavernij holland zeeland dersteld ondertek maker afhank lever med new york portretteerd bartholomeus helst twintig oud gerard andriesz bicker telg amsterdam geslacht portret bijgenaamd dik bicker lat bicker vol ornat zien,Koloniaal Verleden & Slavernij,0.0301511344577763,"[0.12823534284265042, 0.0, 0.0]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.364.txt__1,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.162.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.162.txt,,,0,stat slavernij europes kolonial ondernem vormd opbrengst handel gedeelt via slavenarbeid verkreg braziliaan diamant tabak onderpand grot lening begin tiend hop exemplarisch historisch verwev financiel zakelijk dienstverlen sector slavernij kolonialism schal betrok firma uitzonder recent dnb toond voortzet verwev negenti eeuw laatst decennia eind zestiend lat negenti eeuw nam financier kolonial slavernijondernem vel schillend vorm onmog kort allemal besprek lat stan daarnaast aandacht den ideeenwereld mentaliteit schuilging vertakt system invester handel mens dwangarbeid verkreg product concentreert drie bepal aspect financiel betrok financier kolonial handelscompagnieen zeventi eeuw expansie plantagesector achttiend eeuw erfeniss negenti eeuw daarna financier voc wic opkomst slavenhandel nederlander,Koloniaal Verleden & Slavernij,0.2838874869788345,"[0.26478956999163766, 0.005694435452346914, 0.007811727723271104]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.162.txt__0,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.376.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.376.txt,,,0,stat slavernij naast familieled stadsgebond slavernij echter onderzocht vorm slavernij plantages ontstond goed vergelijk belangrijk sted gebied nader bestuder hierbij verdient,,0.1732050807568877,"[0.5159497822931214, 0.0018967259263871663, 0.0]","[False, False, False]","[False, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.376.txt__0,"[0, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.145.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.145.txt,,,1,parel chines europes markt waarschijn oeroud praktijk mensenrof flink had aangewakkerd snelgroei wereldhandel inzet sted groter schep nieuw belangrijk factor voortdur mogelijk zelf uitbreid slavenhandel slavernij archipel begin negenti eeuw teisterd grot piratenvlot filippijn huidig maleisie meest daarvan afkomst machtig onafhank,Koloniaal Verleden & Slavernij,0.1874085142663273,"[0.2207227348950962, 0.0017558801112489064, 0.0051030356028820105]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.145.txt__1,"[1, 0, 0]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.40.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.40.txt,,,1,kolonialism regeringsbeleid ten aanzien surinam antill elmina huidig ghana kend overeenkomst huidig indonesie bovendien special regel maatschappij nhm voornaamst invoer cultuurstelsel soort belast zer lucratief nam period opbrengst staatskas toe miljoen miljoen guld cultuurstelsel functioneerd stat miljoen oplever tijd gigantisch bedrag feit hoger lag werkelijk totaalopbrengst kwam echter nooit schatkist terecht doordat eerst grot bedrag werd afgeschrev indie kost kolonial bestur verbeter indisch infrastructur bovendien werd verliez mee gecompenseerd surinam eiland caraibisch gebied elmina later afschaff slavernij compensatie slavenhouder ǯde westǯ ermee gefinancierd bovendien nhm bekostigd opbrengst cultuurstelsel maatschappij trok kost vervoer handel personel voordat uiteind overgeblev bedrag batig slot,Koloniaal Verleden & Slavernij,0.2112885636821291,"[0.13962729071142901, 0.0014123209734816242, 0.0]","[True, False, False]","[True, False, False]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.40.txt__1,"[1, 0, 0]"
ketenen van het verleden.27.txt,slavery_text\ketenen van het verleden.27.txt,,,2,racistisch bejeg sted kansenong grot meerder deelnemer panel vond media arbeidsmarkt prioriteit gat wegnem negatiev beeldvorm kansenong procent mer zag hiervor grot zer grot verantwoord weggelegd slecht procent zag klein zer klein verantwoord sectoral dialog worstel gan beeldvorm kwam duidelijk vor sectoral dialog dialog doorwerk slavernij arbeidsmarkt deelnemer erover slavernijverled huidig markt doorwerkt gebeurt vak subtiel manier speelt,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.1264911064067351,"[0.1052267947996603, 0.029567506976111206, 0.026985160655509557]","[True, True, False]","[True, True, False]",ketenen van het verleden.27.txt__2,"[1, 1, 0]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.58.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.58.txt,,,1,slav magt magtsgewijz plantages war bevind overeenkomst zoud magtsgewijz een plantag overgan hierdor overgangsmaatregel gegrond den bestaand toestand lev geroep alsnog toeschijnt juist geschikt den neger leid genot regt blank bezit grondslag verlat daardor krachtig waarborg weggenom den neger maatschapp lev vatbar mak immer verdient opmerk eensdel neger kolonien hooger ontwikkel bereikt elder anderdel bijna overal emancipatie gelukk opgeleverd twee feit elkander goed verband breng tenzij aanneemt slavernij toestand verbond gunstig ontwikkel werkt emancipatie war plat gehad voorbijgezien verlor eerst gezicht lijkt bovenstaand contradictie des aangezien ǯrasǯ organiser princip chattel ǳop wijz bestaand toestand punt uitgang nem daaruit verbeterd toestand,Koloniaal Verleden & Slavernij|Beleidsmaatregelen & Herstel,0.0943242218283798,"[0.10256112873341956, 0.008899807537056065, 0.0034575238547539288]","[True, False, True]","[True, False, True]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.58.txt__1,"[1, 0, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.296.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.296.txt,,,1,bezit herdoopt isl franc bewind slavernij gebaseerd economie verder groei macht nederlander kreg kap groter strom slaafgemaakt richting kolonie caesar kar rond kap bevond rechtstrek gevolg slavenhandel aanvank hield voc vooral bezig venhandel lang westkust afrika eerst slavenschep kap aanded vervoerd mens dahomey angola zeventi achttiend eeuw werd slaafgemaakt mann vrouw kinder vanuit india sri lanka eiland indisch oceaan madagaskar mauritius oostkust afrika mozambique gedwong afgevoerd kap voc legd basis slavenhandel madagaskar volgd delagoa bay mozambique later achttiend eeuw gebied oostkust afrika zanzibar herkomst slaafgemaakt arbeider elk geval plat war ingescheept den valt herleid manier waarop werd geregistreerd caesar madagaskar,Koloniaal Verleden & Slavernij,0.2234535899226393,"[0.20572161350201204, 0.006248518768962413, 0.0010178639619559285]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.296.txt__1,"[1, 0, 0]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.36.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.36.txt,,,0,ninsee gemaakt acht jonger ǯgeschiktǯ mak pas grot genoeg vervolgen slavernij twed ontwerp reger zev eerst ontwerp kwam reger twed ontwerp ker getiteld ǳvrijverklar kinder schadevergoed eigenarenǳ teven doelstell ontwerp ontwerp ging reger ervan kinder vrij gebor moest zestiend stond echter voogdij houder moeder mocht houder voogdij acht dag geboort aanvaard voogdij gouverneur aangewez ambtenar derd fas besloeg period derd fas ontwerp achtergrond ontwerper burger ontwerp her bochov voorstel bochov ging mogelijk slavernij schaff stat hiervor hoev betal ǯeigendomsrechtenǯ houder gemaakt tast bewerkstell steld belemmer heff manumissies oftewel vrijmak ontwerp onbek ontwerp ingebracht tussenkomst gouverneur surinam richt ǯaanvoerenǯ portugez chinez,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.0621059003408118,"[0.12913572056928765, 0.0007559356197098853, 0.003254334954325081]","[True, True, False]","[True, True, False]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.36.txt__0,"[1, 1, 0]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.121.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.121.txt,,,0,waarom vrijheid wacht nimako delea esajas reden betrek surinam kolonie behoud uiteind afschaff slavernij middel bereik surinam landbouwkolonie behoud lev sted erfenis consequenties besluit werd genom parlement,,0.1257237114187424,"[0.21086875601424135, 0.0, 0.001978811765496307]","[False, False, False]","[False, False, False]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.121.txt__0,"[0, 0, 0]"
ketenen van het verleden.91.txt,slavery_text\ketenen van het verleden.91.txt,,,1,alsof lev grapperhaus justitie cda eig handel victor schildkamp stuurt handgeschrev excuusbrief familie vermoord humeyra tubantia grov schending kinderrecht jeugdzorg jong volksgezond welzijn sport cda dekker rechtsbescherm vvd eig handel voorgang eerst excus zie excuses fal jeugdzorg noordholland dagblad,Beleidsmaatregelen & Herstel,0.0583459965991578,"[0.04944918955580719, 0.0017337388548582335, 0.12105903445127877]","[False, False, True]","[False, False, True]",ketenen van het verleden.91.txt__1,"[0, 0, 1]"
Jouwe e.a. - Slavernij en de stad Utrecht.14.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.14.txt,,,0,nancy jouw matthijs kuiper remco rab utrecht bestuurlĳk elit band utrecht kolonien veelvuld gewon intensief komt vor procent utrecht vroedschapsled burgemeester belang den kolonial system slavenhandel zer grot aandel utrecht bestuurlĳk elit nauw verbond kolonial ondernem betrok lend vorm aannem investeerd elit kolonial ondernem leverd stad bewindhebber kolonial handelscompagnieen kwam utrechter hoger kring verantwoordelĳk kolonial post amerika afrika azie terecht zĳn eig schatkist stad nooit deelgenom nial ondernem stad amsterdam bĳvoorbeeld ded belangrĳk aandel societeit surinam nem houdt bestuurlĳk verantwoordelĳk stat utrecht bestur provincie janskerkhof zeteld benoemd eig bewindhebber kamer amsterdam enigd compagnie voc kamer maz rotterdam compagnie wic houd,Koloniaal Verleden & Slavernij,0.1648969715790895,"[0.07660638537733598, 0.0027025604313453233, 0.0052434176525199315]","[True, False, False]","[True, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.14.txt__0,"[1, 0, 0]"
Amsterdam en het slavernijverleden.74.txt,slavery_text\Amsterdam en het slavernijverleden.74.txt,,,0,slavenopstand aankomst zowel azie atlantisch gebied probeerd slaafgemaakt ruimt vind zovel mogelijk eig lev leid zelf continue dreiging geweld meester stred behoud eig gebruik eetgewoont religie muziek verhal meenam vanuit afrika amerika gedwong transport indisch oceaan slaveneigenar doodsbang soort uiting onafhank vaardigd streng regel vrijheid zelfstand ontwikkel perk plantag palmeneribo surinam amsterdam bestuurder jonas wits net nieuw eigenar geword liet bezit schilder geromantiseerd voorstell vanuit kolonial blik dirk valkenburg rijksmuseum,,0.1627466942413469,"[0.05678403682647248, 0.006537470119022431, 0.0025198185182565324]","[False, False, False]","[False, False, False]",Amsterdam en het slavernijverleden.74.txt__0,"[0, 0, 0]"
Amsterdam en het slavernijverleden.51.txt,slavery_text\Amsterdam en het slavernijverleden.51.txt,,,1,zweg mens eerder kritiek had slavernij snel verenigd stat misschien bekend amsterdam betrok slavernij kolonie nieuw hoord nieuw amsterdam huidig new york klein vrijwel verget kolonie nieuw amstelland rivier delawar kort tijd direct bestur stond stad amsterdam amsterdam gaf voorschot guld kapitein simon corneliss gild schip gideon tenminst slaafgemaakt vanuit angola curaçao vervolgen nieuw moest breng wic kreg gild eenig handt end voet boeijen daermed scheepsboort moetwill neger dwing mens angola boord gegan curaçao zwak reis verder nieuw mak werd ingeruild afrikan slaafgemaakt curaçao vrij kort aankomst delawar nieuw brit veroverd aanwez slaafgemaakt buit portret johan maurit gouverneur brazilie stat,Koloniaal Verleden & Slavernij,0.1917412472118425,"[0.20005087003060332, 0.006400227765995261, 0.0010482381454794145]","[True, False, False]","[True, False, False]",Amsterdam en het slavernijverleden.51.txt__1,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.343.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.343.txt,,,1,zeventi achttiend eeuw ideologisch legitimer slavernij verder kaart gebracht analys ligt sleutel onderligg paradox republiek verenigd nederland stat ten plakkat verlatingh stand kwam verzet tiek slavernij vervolgen groei kolonial macht wereldwijd slavernij bevorderd,Koloniaal Verleden & Slavernij,0.2081665999466133,"[0.45183210214728725, 0.0, 0.0]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.343.txt__1,"[1, 0, 0]"
