sentence,topic,document
strafbaarstelling van lijkschennis Brief over stappenplan aanwas en toekomst,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
overlastgevend en crimineel gedrag door asielzoekers,immigratie,tk-bijlage-brief-jaarplanning-2023.pdf
Brief inzake toezegging gedaan in antwoorden Kamervragen van het Lid van Ginneken d.d. 23 december 2022 Aanbiedingsbrief inzake het toezenden van de Selectielijst JenV en het Afbakeningsdocument Hotspot COVID-19 van het Ministerie van Justitie en Veiligheid,democratie_en_bestuur,tk-bijlage-brief-jaarplanning-2023.pdf
verhoging strafmaat en Italiaans stelsel Brief inzake uitvoering,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
TK - Wijziging van de Vreemdelingenwet 2000 teneinde te voorzien in een grondslag voor het gebruik van biometrie bij automatische grenscontrole,immigratie,tk-bijlage-brief-jaarplanning-2023.pdf
TK - Wijziging van de Vreemdelingenwet 2000 teneinde te voorzien in een wettelijke basis voor vreemdelingenbewaring gedurende de aanvraag op grond van artikel 8,immigratie,tk-bijlage-brief-jaarplanning-2023.pdf
Nota n.a.v. verslag - Wijziging van de Vreemdelingenwet 2000 in verband met aanscherping van het openbare ordebeleid voor criminele vreemdelingen,immigratie,tk-bijlage-brief-jaarplanning-2023.pdf
TK - Wijziging van de Vreemdelingenwet 2000 in verband met aanpassing van de beslistermijnen in asiel- en nareiszaken,immigratie,tk-bijlage-brief-jaarplanning-2023.pdf
Wet gemeentelijke taak opvang asielzoekers Brief aan de TK over de inventarisatie van de verwachte gevolgen voor wet- en regelgeving van de invoering van geslacht “X,immigratie,tk-bijlage-brief-jaarplanning-2023.pdf
TK - Wijziging Boek 1 en Boek 10,Cultuur_en_sport,tk-bijlage-brief-jaarplanning-2023.pdf
teneinde te voorzien in herziening van de regels voor niet tijdig beslissen op aanvragen op grond van de Vreemdelingenwet 2000 (Wet herziening regels niet tijdig beslissen in vreemdelingenzaken),immigratie,tk-bijlage-brief-jaarplanning-2023.pdf
TK - Wijziging van het Wetboek van Strafrecht in verband met de verhoging van de strafmaxima van en de uitbreiding van de extraterritoriale rechtsmacht over mensensmokkel,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
rapport/indiening TK - Versterking strafrechtelijke aanpak ondermijnende criminaliteit II (relatieve competentie in megazaken (en die van het P)),criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
TK - Wijziging van het Wetboek van Strafrecht in verband met de strafverzwaring belediging Nota n.a.v. verslag en nota van wijziging - Wet transparantie maatschappelijke organisaties,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
rapport/indiening TK Novelle bij het wetsvoorstel strafbaarstelling,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
Toezegging van MRb aan de erste Kamer en Tweede Kamer over de staat van de wetgevingskwaliteit,democratie_en_bestuur,tk-bijlage-brief-jaarplanning-2023.pdf
rapport/indiening TK Wijziging van het Wetboek van Strafrecht in verband met de modernisering van de strafbaarstelling mensenhandel,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
Wetboek van Strafrecht ter invoering van de alcoholmeter Nader,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
rapport/indiening TK Wijziging van het Wetboek van Strafvordering in verband met de verruiming toezeggingen aan getuigen,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
rapport/indiening TK Wijziging van het Wetboek van Strafrecht in verband met de strafbaarstelling onttrekking aan vrijheidsbeneming en elektronisch toezicht,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
rapport/indiening TK Wijzing van de Wet DNA-onderzoek bij veroordeelden en het Wetboek van strafvordering,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
rapport/indiening TK Vaststellingswet Boeken 7 en 8 van het Wetboek van Strafvordering,criminaliteit,tk-bijlage-brief-jaarplanning-2023.pdf
"Louise lffers - lector Kansrijke Schoolloopbanen in een Diverse Stad aan de Hogeschool van Amsterdam (HvA), onderwijsonderzoeker aan de Universiteit van Amsterdam (UvA) en directeur van het Kenniscentrum Ongelijkheid, een samenwerkingsverband van de Gemeente Amsterdam, de UvA, de Vrije Universiteit, de HvA en Inholland",onderwijs,tk-bijlage-2-bwo-szw-factsheet-sc-demografische-ontwikkelingen-2050.pdf
Alkemade - architect en voormalig Rijksbouwmeester Ismintha Waldring - universitair docent bij Sociologie aan de Vrije Universiteit Amsterdam,onderwijs,tk-bijlage-2-bwo-szw-factsheet-sc-demografische-ontwikkelingen-2050.pdf
Het migratiesaldo was in 2022 +228.000 (ruim een kwart van de 400.000 immigranten kwam uit Oekraïne).,immigratie,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
› Arbeid en gezinsmigratie (partners en kinderen van arbeidsmigranten) zijn de belangrijkste redenen voor deze groep migranten om naar Nederland te komen.,arbeid,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
"Toename R-studenten in het WO in jaar 2021/2022 is 3.275 studenten, waarvan 2.542 R-studenten (78%) zijn ingestroomd in een WO bachelor opleiding.",onderwijs,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
"Van alle ingeschreven studenten aan een universiteit zijn ongeveer 85.500 internationale studenten, daarvan is ongeveer 72% afkomstig uit uropa.",onderwijs,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
"gezin (1) - Gezinshereniging en –vorming volgt uit internationale verdragen, en is in U-verband ingevuld via de U- gezinsherenigingsrichtlijn, die het kader vormt voor verblijfsvoorwaarden kerngezin.",immigratie,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
"Nareisaanvragen in het kader van asiel, moeten binnen drie maanden na het verkrijgen van een asielvergunning worden ingediend.",immigratie,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
Op een later moment kunnen asielmigranten wel een aanvraag doen op grond van reguliere gezinshereniging.,immigratie,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
De IND verwacht in 2023 in totaal op 35.300 asielaanvragen een besluit te kunnen nemen (zwarte lijn).,immigratie,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
Hierdoor zullen asielzoekers ook langer in de opvang moeten verblijven en zal de COA- bezetting toenemen.,immigratie,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
Door de hogere asielinstroom zal de bezetting bij het COA toenemen.,immigratie,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
n wat betekent dit dan voor de arbeidsmarkt en de inzet van arbeidsmigranten?,arbeid,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
› Willen we sturen op de migratiestroom asiel?,immigratie,tk-bijlage-13-bwo-presentatie-bwo-migratie-10-jan-23.pdf
ONDRZOKSKADR 2021 voor het toezicht op de voorschoolse educatie en het primair onderwijs Versie per 1 augustus 2023,onderwijs,bijlage-stc-basiskader-po-2023.pdf
Onderzoekskader 2021 voorschoolse educatie en primair onderwijs – Geldig per 1 augustus 2023 2,onderwijs,bijlage-stc-basiskader-po-2023.pdf
Oordelen en waarderen standaarden bestuur en school ......................................................40 6.4 Oordelen en waarderen op bestuursniveau........................................................................41 6.5 Oordelen en waarderen op schoolniveau ...........................................................................41 6.5.1 Wettelijke norm zeer zwak onderwijs ............................................................................42 6.5.2 Normering bij niet te beoordelen resultaten ...................................................................42 Onderzoekskader 2021 voorschoolse educatie en primair onderwijs,onderwijs,bijlage-stc-basiskader-po-2023.pdf
Onderzoekskader 2021 voorschoolse educatie en primair onderwijs,onderwijs,bijlage-stc-basiskader-po-2023.pdf
2021 voorschoolse educatie en primair onderwijs,onderwijs,bijlage-stc-basiskader-po-2023.pdf
Visie Centraal in het toezicht op het onderwijs staan de belangen van de leerlingen en studenten.,onderwijs,bijlage-stc-basiskader-po-2023.pdf
Het doel is het stelsel zo te laten functioneren dat het voorziet in de bagage die voor leerlingen en studenten nu en in hun verdere onderwijsloopbaan en leven essentieel is.,onderwijs,bijlage-stc-basiskader-po-2023.pdf
Iedereen heeft recht op onderwijs van voldoende kwaliteit en moet erop kunnen vertrouwen dat het onderwijs op een school op orde is.,onderwijs,bijlage-stc-basiskader-po-2023.pdf
"Onderzoekskader 2021 voorschoolse educatie en primair onderwijs – Geldig per 1 augustus 2023 6 toezichthouder moeten we daarom weten hoe het onderwijs zich ontwikkelt en, als er iets niet goed loopt, de samenleving informeren.",onderwijs,bijlage-stc-basiskader-po-2023.pdf
"De kernfuncties van het onderwijs, kwalificatie, socialisatie en allocatie, waaronder selectie en gelijke kansen - nemen we in ons toezicht als uitgangspunt voor de omschrijving van de kwaliteit van het onderwijsstelsel.",onderwijs,bijlage-stc-basiskader-po-2023.pdf
De Staat van het Onderwijs’ hoe het met de kernfuncties en voorwaarden van het onderwijsstelsel is gesteld.,onderwijs,bijlage-stc-basiskader-po-2023.pdf
"Bij een bestuur dat er niet in slaagt zijn besturing op (delen van) de kwaliteit van scholen te waarborgen, voeren wij zelf Onderzoekskader 2021 voorschoolse educatie en primair onderwijs – Geldig per 1 augustus 2023 7 (delen van) het tussentijds onderzoek uit.",onderwijs,bijlage-stc-basiskader-po-2023.pdf
"We beoordelen standaarden binnen de kwaliteitsgebieden Onderwijsproces, Veiligheid en schoolklimaat, Onderwijsresultaten en Sturen, kwaliteitszorg en ambitie.2 De standaarden krijgen een oordeel of waardering.",onderwijs,bijlage-stc-basiskader-po-2023.pdf
"Daarnaast zijn er specifieke toepassingen van en uitzonderingen op het reguliere onderzoekskader, zoals bij de samenwerkingsverbanden voor passend onderwijs en bij onderwijssoorten en voorzieningen waarvoor specifieke wet- en regelgeving geldt.",onderwijs,bijlage-stc-basiskader-po-2023.pdf
Onderzoekskader 2021 voorschoolse educatie en primair onderwijs – Geldig per 1 augustus,onderwijs,bijlage-stc-basiskader-po-2023.pdf
In het toezicht op het onderwijs in Nederland gaat het om de leerlingen en studenten.,onderwijs,bijlage-stc-basiskader-po-2023.pdf
"In de Wet op het onderwijstoezicht (WOT) staat in artikel 3, eerste lid, onder meer dat de inspectie toeziet op de naleving van de onderwijswet- en regelgeving, de taak heeft om de ontwikkeling van het onderwijs en de kwaliteit daarvan te bevorderen, en de taak heeft om de financiële rechtmatigheid, - doelmatigheid en -continuïteit te beoordelen en bevorderen.",onderwijs,bijlage-stc-basiskader-po-2023.pdf
"Het onderzoekskader heeft betrekking op alle besturen en scholen die onderwijs verzorgen op basis van de onderwijswetten, zoals in onderstaand tekstkader",onderwijs,bijlage-stc-basiskader-po-2023.pdf
Onderzoekskader 2021 voorschoolse educatie en primair onderwijs – Geldig per 1 augustus 2023 9 inspectie toezicht op de besturen van samenwerkingsverbanden passend onderwijs.,onderwijs,bijlage-stc-basiskader-po-2023.pdf
"In deze wet is het toezicht op het onderwijs opgedragen aan de inspectie en heeft de inspectie de taak toe te zien op de naleving van wet- en regelgeving, de kwaliteit van het onderwijs te bevorderen en het financieel beheer te beoordelen5 en te bevorderen, zoals bedoeld in de volgende wetten:  Wet op het primair onderwijs (WPO);",onderwijs,bijlage-stc-basiskader-po-2023.pdf
"Onder het begrip ‘bestuur’ wordt volgens artikel 1, onderdeel k, van de Wet op het onderwijstoezicht (WOT) verstaan het bestuur in de zin van een onderwijswet.6 Daarnaast kennen we besturen van samenwerkingsverbanden passend onderwijs.",onderwijs,bijlage-stc-basiskader-po-2023.pdf
Met dien verstande dat waar het de Leerplichtwet 1969 of de Leerplichtwet BS betreft,onderwijs,bijlage-stc-basiskader-po-2023.pdf
"hieronder wordt verstaan het hoofd van de school of instelling, en met dien verstande dat waar het het toezicht op de uitoefening van de taken van het samenwerkingsverband betreft hieronder wordt verstaan het bestuur van de rechtspersoon, bedoeld in artikel 18a, vierde lid, van de Wet op het primair onderwijs en artikel 2.47, vijfde lid, van de Wet voortgezet onderwijs 2020.",onderwijs,bijlage-stc-basiskader-po-2023.pdf
Onderzoekskader 2021 voorschoolse educatie en primair onderwijs – Geldig per 1 augustus 2023 10,onderwijs,bijlage-stc-basiskader-po-2023.pdf
"We definiëren het onderwijsstelsel als het geheel van scholen, instellingen, besturen, schooltypen en opleidingen.",onderwijs,bijlage-stc-basiskader-po-2023.pdf
Werkwijze ..................................................................................................................66 9.3.4 Werkwijze start kwaliteitsonderzoek .............................................................................66 9.4,arbeid,bijlage-stc-basiskader-mbo-2023.pdf
5 Waarderingskader doorlopende leerroutes vmbo-mbo ....................................................... 114,onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
Visie Centraal in het toezicht op het onderwijs staan de belangen van de leerlingen en studenten.,onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
Het doel is het stelsel zo te laten functioneren dat het voorziet in de bagage die voor leerlingen en studenten nu en in hun verdere onderwijsloopbaan en leven essentieel is.,onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
Iedereen heeft recht op onderwijs van voldoende kwaliteit en moet erop kunnen vertrouwen dat het onderwijs op een school of opleiding op orde is.,onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"De kernfuncties van het onderwijs (kwalificatie, socialisatie en allocatie, waaronder selectie en gelijke kansen) nemen we in ons toezicht als uitgangspunt voor de omschrijving van de kwaliteit van het onderwijsstelsel.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"Dat is geen kader waarmee we een individueel bestuur of een individuele school of opleiding beoordelen of waarderen, het is een raamwerk om het onderwijs als geheel te beschouwen.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
De Staat van het Onderwijs’ hoe het met de kernfuncties en voorwaarden van het onderwijsstelsel is gesteld.,onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"Daarnaast voeren we activiteiten op scholen uit, zoals het voeren van gesprekken met leerlingen of studenten, ouders en schoolleiders of management van de opleiding, of het afleggen van lesbezoeken.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"Naast verificatie-activiteiten op opleidingen waar we onderdelen van de kwaliteit onderzoeken, is het mogelijk dat we op het niveau van een opleiding op (een selectie van) standaarden oordelen geven of een waardering uitspreken.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"We beoordelen standaarden binnen de kwaliteitsgebieden Onderwijsproces, Veiligheid en schoolklimaat, Onderwijsresultaten en Sturen, kwaliteitszorg en ambitie.3",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"Daarnaast zijn er specifieke toepassingen van en uitzonderingen op het reguliere onderzoekskader, zoals bij de samenwerkingsverbanden voor passend onderwijs en bij onderwijssoorten en voorzieningen waarvoor specifieke wet- en regelgeving geldt.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
In het toezicht op het onderwijs in Nederland gaat het om de leerlingen en studenten4.,onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"In de Wet op het onderwijstoezicht (WOT) staat in artikel 3, eerste lid, onder meer dat de inspectie toeziet op de naleving van de onderwijswet- en regelgeving, de taak heeft om de ontwikkeling van het onderwijs en de kwaliteit daarvan te bevorderen, en de taak heeft om de financiële rechtmatigheid, doelmatigheid en continuïteit te beoordelen en bevorderen.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"Het onderzoekskader heeft betrekking op alle besturen en opleidingen die onderwijs verzorgen op basis van de onderwijswetten, zoals in onderstaand tekstkader weergegeven.6 Daarnaast houdt de inspectie toezicht op de besturen van samenwerkingsverbanden passend onderwijs.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"In dit onderzoekskader wordt de algemene term ‘student(en)’ gebruikt voor degenen die in het mbo onderwijs volgen, ook als het volgens de wettelijke definitie gaat om een ‘deelnemer’ (aan educatie) of een ‘vavo - student’.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"6 Hieronder vallen: besturen van en opleidingen voor middelbaar beroepsonderwijs, niet-bekostigde instellingen, voortgezet algemeen volwassenenonderwijs, overige educatie, besturen en opleidingen betrokken bij een leerroute vmbo-mbo, en instellingen voor het onderwijs in Caribisch Nederland.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"In deze wet is het toezicht op het onderwijs opgedragen aan de inspectie en heeft de inspectie de taak toe te zien op de naleving van wet- en regelgeving, de kwaliteit van het onderwijs te bevorderen en het financieel beheer te beoordelen7 en te bevorderen zoals bedoeld in de volgende wetten:  Wet educatie en beroepsonderwijs (WB);",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"Onder het begrip ‘bestuur’ wordt volgens artikel 1, onderdeel k, van de Wet op het onderwijstoezicht (WOT) verstaan het bevoegd gezag in de zin van een onderwijswet.8 Deugdelijkheidseisen Deugdelijkheidseisen zijn bij of krachtens de wet geregelde algemene kwaliteitsnormen, gericht aan besturen.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"en opleiding die niet voldoet aan die voorschriften, biedt onderwijs van onvoldoende kwaliteit.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
Met dien verstande dat waar het de Leerplichtwet 1969 of de Leerplichtwet BS betreft,onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
"hieronder wordt verstaan het hoofd van de school of instelling, en met dien verstande dat waar het het toezicht op de uitoefening van de taken van het samenwerkingsverband betreft hieronder wordt verstaan het bestuur van de rechtspersoon, bedoeld in artikel 18a, vierde lid, van de Wet op het primair onderwijs en artikel 2.47, vijfde lid, van de Wet voortgezet onderwijs 2020.",onderwijs,bijlage-stc-basiskader-mbo-2023.pdf
Inspectie van het Onderwijs | Inspectie van het onderwijs (onderwijsinspectie.nl),onderwijs,bijlage-besluit-onderzoekskaders-2023.pdf
In het toezicht wordt nagegaan of de opleiding aan onderwijs en ‘afsluiting’ met betrekking tot burgerschap zodanig invulling geeft dat daarmee aan de in het kwalificatiedossier gestelde eisen kan worden voldaan.,onderwijs,bijlage-besluit-onderzoekskaders-2023.pdf
"In schooljaar 2023/24 wordt (het oordeel op) de standaard Basisvaardigheden in het funderend onderwijs in beperkte mate meegenomen in de beslisregels, nl als één van de ‘overige standaarden’ in het kwaliteitsgebied Onderwijsproces.",onderwijs,bijlage-besluit-onderzoekskaders-2023.pdf
"De nieuwe standaard Basisvaardigheden wordt niet opgenomen in de kaders voor het Internationaal georiënteerd basis- en voortgezet onderwijs (IGBO en IGVO), omdat deze onderwijsvormen onder een ander wettelijk regime vallen.",onderwijs,bijlage-besluit-onderzoekskaders-2023.pdf
"Dit kwaliteitsgebied vormt namelijk het hart van onderwijskwaliteit, in het bijzonder de kwaliteit van de lessen, de begeleiding en (extra) ondersteuning van leerlingen en het curriculum.",onderwijs,bijlage-besluit-onderzoekskaders-2023.pdf
Deze sluit nu beter aan op de formulering in de relevante wetsartikelen en maakt beter dan voorheen duidelijk wat er van leerkrachten/leraren verwacht wordt in de uitvoering van het onderwijs.,onderwijs,bijlage-besluit-onderzoekskaders-2023.pdf
"Dit betekent dat ook bij de onderwijsvarianten vavo en Doorlopende leerroutes, die worden aangeboden door c.q. worden afgerond in het middelbaar beroepsonderwijs, de waardering Goed op opleidingsniveau blijft bestaan.",onderwijs,bijlage-besluit-onderzoekskaders-2023.pdf
Het toezicht op de vroegschoolse educatie blijft meelopen in het reguliere toezicht op het primair onderwijs.,onderwijs,bijlage-besluit-onderzoekskaders-2023.pdf
Communicatie en rapportage .............................................................................................. 55 8.1 Inleiding ........................................................................................................................ 55 8.2 Communicatie ................................................................................................................ 55 8.3 Rapportage.................................................................................................................... 55 8.3.1 Stelselniveau,criminaliteit,bijlage-stc-basiskader-vo-2023.pdf
Doorlopende leerroutes vmbo-mbo .................................................................................. 67 9.7.1,onderwijs,bijlage-stc-basiskader-vo-2023.pdf
6 Waarderingskader doorlopende leerroutes vmbo-mbo,onderwijs,bijlage-stc-basiskader-vo-2023.pdf
Visie Centraal in het toezicht op het onderwijs staan de belangen van de leerlingen en studenten.,onderwijs,bijlage-stc-basiskader-vo-2023.pdf
Het doel is het stelsel zo te laten functioneren dat het voorziet in de bagage die voor leerlingen en studenten nu en in hun verdere onderwijsloopbaan en leven essentieel is.,onderwijs,bijlage-stc-basiskader-vo-2023.pdf
Iedereen heeft recht op onderwijs van voldoende kwaliteit en moet erop kunnen vertrouwen dat het onderwijs op een school op orde is.,onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"De kernfuncties van het onderwijs (kwalificatie, socialisatie en allocatie, waaronder selectie en gelijke kansen) nemen we in ons toezicht als uitgangspunt voor de omschrijving van de kwaliteit van het onderwijsstelsel.",onderwijs,bijlage-stc-basiskader-vo-2023.pdf
De Staat van het Onderwijs’ hoe het met de kernfuncties en voorwaarden van het onderwijsstelsel is gesteld.,onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"We beoordelen standaarden binnen de kwaliteitsgebieden Onderwijsproces, Veiligheid en schoolklimaat, Onderwijsresultaten en Sturen, kwaliteitszorg en ambitie.2 De standaarden krijgen een oordeel of waardering.",onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"Daarnaast zijn er specifieke toepassingen van en uitzonderingen op het reguliere onderzoekskader, zoals bij de samenwerkingsverbanden voor passend onderwijs en bij onderwijssoorten en voorzieningen waarvoor specifieke wet- en regelgeving geldt.",onderwijs,bijlage-stc-basiskader-vo-2023.pdf
In het toezicht op het onderwijs in Nederland gaat het om de leerlingen en studenten.,onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"In de Wet op het onderwijstoezicht (WOT) staat in artikel 3, eerste lid, onder meer dat de inspectie toeziet op de naleving van de onderwijswet- en regelgeving, de taak heeft om de ontwikkeling van het onderwijs en de kwaliteit daarvan te bevorderen, en de taak heeft om de financiële rechtmatigheid, - doelmatigheid en -continuïteit te beoordelen en bevorderen.",onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"Het onderzoekskader heeft betrekking op alle besturen en scholen die onderwijs verzorgen op basis van de onderwijswetten, zoals in onderstaand tekstkader",onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"4 Hieronder vallen: besturen van en scholen voor voortgezet onderwijs, scholen voor praktijkonderwijs, voorzieningen voor eerste opvang anderstaligen (eoa), internationaal georiënteerd voortgezet onderwijs (igvo), onderwijs in Caribisch Nederland, orthopedagogisch-didactische centra (opdc’s) en niet-bekostigde instellingen [en vavo] (nbi’s).",onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"In deze wet is het toezicht op het onderwijs opgedragen aan de inspectie en heeft de inspectie de taak toe te zien op de naleving van wet- en regelgeving, de kwaliteit van het onderwijs te bevorderen en het financieel beheer te beoordelen5 en te bevorderen, zoals bedoeld in de volgende wetten:  Wet op het voortgezet onderwijs (WVO);",onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"Onder het begrip ‘bestuur’ wordt volgens artikel 1, onderdeel k, van de Wet op het onderwijstoezicht (WOT) verstaan het bevoegd gezag in de zin van een onderwijswet.6 Daarnaast kennen we besturen van samenwerkingsverbanden passend onderwijs.",onderwijs,bijlage-stc-basiskader-vo-2023.pdf
Met dien verstande dat waar het de Leerplichtwet 1969 of de Leerplichtwet BS betreft,onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"hieronder wordt verstaan het hoofd van de school of instelling, en met dien verstande dat waar het het toezicht op de uitoefening van de taken van het samenwerkingsverband betreft hieronder wordt verstaan het bestuur van de rechtspersoon, bedoeld in artikel 18a, vierde lid, van de Wet op het primair onderwijs en artikel 2.47, vijfde lid, van de Wet voortgezet onderwijs 2020.",onderwijs,bijlage-stc-basiskader-vo-2023.pdf
"In 2022 zijn, naast onderzoeken naar specifieke geografische gebieden zoals havens, bedrijventerreinen en luchthavens, verdiepende (fenomeen) onderzoeken gedaan naar onder andere jeugdige ondermijners/jonge aanwas, synthetische drugs en risico’s op ondermijning in specifieke branches, zoals de juweliers- en de kozijnenbranche.",criminaliteit,tk-bijlage-jaarverslag-riec-liec-2022.pdf
In 2022 zijn via het LIC twee bestuurlijke signalen bij de verantwoordelijke ministeries ingediend.,democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
Zo heeft bijvoorbeeld de Werkplaats -learning eind 2022 op verzoek van de RIC-LIC-hoofden een leermodule ‘RIC-convenant en privacyprotocol’ opgeleverd.,arbeid,tk-bijlage-jaarverslag-riec-liec-2022.pdf
"Uitvoering en ondersteuning is belegd bij medewerkers van het LIC en de RIC’s, wat soms ook vorm krijgt in een werkgroep of Next Level Werkplaats.",arbeid,tk-bijlage-jaarverslag-riec-liec-2022.pdf
"We doen dat onder andere door ons te richten op het vergroten van bewustwording en weerbaarheid van burgers, (semi)overheidsorganisaties en private partijen.",democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
én sterke overheid RIC-LIC streeft naar een weerbare overheid die criminelen niet ongemerkt faciliteert en die inzicht heeft in eventuele zwakke plekken in de eigen organisatie en deze adequaat aanpakt.,democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
Dit resulteerde onder meer in een beschreven werkwijze integraal samenwerken die van toepassing is op de werkprocessen integrale casusaanpak en handhavingsknelpunten.,arbeid,tk-bijlage-jaarverslag-riec-liec-2022.pdf
Realisatie van de nieuwe informatievoorziening zal plaatsvinden in samenwerking met overheidspartners en commerciële partijen.,democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
Het vergroten van het bewustzijn over de problematiek bij de overheid en private partijen.,democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
In de integrale aanpak van ondermijnende criminaliteit wordt strafrechtelijke opsporing en vervolging door politie en justitie gecombineerd met bestuurlijke en fiscale middelen.,criminaliteit,tk-bijlage-jaarverslag-riec-liec-2022.pdf
"Deze stuurgroepen overlappen in sommige regio’s (gedeeltelijk) met de sturing van regionale veiligheidssamenwerkingsverbanden, lokale driehoeksoverleggen of regionale bestuurlijke overleggen.",democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
"• Koninklijke Marechaussee (KMar) • Openbaar Ministerie (OM, waaronder arrondissementsparketten, 4 Toeslagen is convenantpartner, maar kan vanuit het wettelijk kader gezien (nog) geen informatie verstrekken.",democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
• Immigratie- en Naturalisatiedienst (IND),immigratie,tk-bijlage-jaarverslag-riec-liec-2022.pdf
"Op lokaal, regionaal en landelijk niveau gaan partijen met elkaar in gesprek om kennis en expertise te delen en interventies af te stemmen.",democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
"Daarnaast heeft het ministerie van Justitie en Veiligheid (JenV), in het kader van de incidentele versterkingsgelden, vanaf 2018 extra middelen beschikbaar gesteld voor de uitvoering van versterkingsplannen met focus op de illegale drugsindustrie.",democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
"Daarmee is de aandacht verschoven van de tijdelijke aard en impact van de (op projecten gerichte) versterkingsbeweging, naar een meer structurele versterking die zowel lokaal, regionaal, landelijk als internationaal een bredere impact nastreeft.9",democratie_en_bestuur,tk-bijlage-jaarverslag-riec-liec-2022.pdf
Ministerie van Infrastructuur en Waterstaat 2,democratie_en_bestuur,bijlage-2-systeemmonitor-luchtvaartveiligheid-peildatum-1-januari-2023-final.pdf
Ministerie van Infrastructuur en Waterstaat,democratie_en_bestuur,bijlage-2-systeemmonitor-luchtvaartveiligheid-peildatum-1-januari-2023-final.pdf
Ministerie van Infrastructuur en Waterstaat,democratie_en_bestuur,bijlage-2-systeemmonitor-luchtvaartveiligheid-peildatum-1-januari-2023-final.pdf
Voor u ligt de derde editie van de Systeemmonitor lucht- vaartveiligheid (hierna; systeemmonitor) van het ministerie van Infrastructuur en Waterstaat (IenW).,democratie_en_bestuur,bijlage-2-systeemmonitor-luchtvaartveiligheid-peildatum-1-januari-2023-final.pdf
