term,term_freq,doc_freq
nijenhuis,5,5
schelte,5,5
sebastiaan,5,5
zierikzee,5,5
siebert,5,5
franck,5,5
warnardus,5,5
mathildus,5,5
begram,5,5
wilco,5,5
holdinga,5,5
nijeholt,5,5
gevers,5,5
deynoot,5,5
stemgedrag,5,5
meemaken,5,5
billijke,5,5
zorgdragen,5,5
ontnemen,5,5
consequent,5,5
charif,5,5
kromhout,5,5
grijpen,5,5
minderheidsgroepen,5,5
stigmatiserende,5,5
focusgroep,5,5
aanhoren,5,5
ongemakkelijk,5,5
gewaardeerd,5,5
relativeren,5,5
cultuursensitief,5,5
